User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
4121,52,Female,80946,VIP,28,6,Afternoon,Yes,Married,Urban,No,Average,Yes,Employed,Working
4122,65,Female,83367,VIP,50,6,Afternoon,Yes,Married,Urban,No,Good,No,Late Career,Working
4123,26,Male,42869,Basic,32,4,Morning,Yes,Married,Urban,No,Average,Yes,Early Career,Working
4124,25,Male,46603,Premium,33,6,Morning,Yes,Married,Urban,No,Good,Yes,Early Career,Working
4125,69,Female,43312,VIP,43,1,Evening,Yes,Single,Urban,No,Poor,No,Retired,Retired
4126,62,Female,90470,VIP,13,4,Evening,No,Single,Urban,No,Average,Yes,Late Career,Working
4127,34,Male,86333,VIP,52,4,Morning,Yes,Single,Suburban,No,Good,Yes,Employed,Working
4128,34,Female,52321,Premium,28,6,Afternoon,No,Divorced,Suburban,No,Poor,No,Employed,Working
4129,66,Female,37542,VIP,9,6,Afternoon,Yes,Single,Urban,Yes,Excellent,Yes,Retired,Retired
4130,50,Female,45707,Premium,57,2,Evening,Yes,Single,Urban,No,Excellent,No,Employed,Working
4131,49,Male,86505,VIP,48,4,Afternoon,Yes,Single,Suburban,No,Poor,No,Employed,Working
4132,25,Female,19497,Basic,43,1,Evening,No,Single,Rural,Yes,Good,No,Early Career,Working
4133,36,Male,69292,Premium,3,5,Afternoon,Yes,Divorced,Rural,No,Poor,No,Employed,Working
4134,55,Male,94427,VIP,17,6,Morning,No,Married,Suburban,No,Good,Yes,Employed,Working
4135,20,Male,24066,Basic,34,4,Morning,No,Married,Urban,Yes,Good,Yes,Student,In Education
4136,22,Female,13834,Basic,32,5,Afternoon,No,Divorced,Urban,Yes,Good,Yes,Student,In Education
4137,30,Female,32669,Basic,9,6,Evening,Yes,Single,Rural,Yes,Excellent,No,Early Career,Working
4138,64,Male,83913,VIP,41,2,Morning,No,Married,Urban,No,Good,No,Late Career,Working
4139,63,Female,45555,Premium,48,6,Evening,Yes,Married,Rural,No,Poor,Yes,Late Career,Working
4140,48,Male,67966,Premium,60,1,Morning,Yes,Married,Suburban,No,Excellent,No,Employed,Working
4141,33,Female,79728,VIP,1,3,Afternoon,Yes,Married,Suburban,No,Good,No,Employed,Working
4142,67,Other,44042,VIP,57,3,Morning,Yes,Single,Urban,No,Excellent,Yes,Retired,Retired
4143,49,Female,80361,VIP,49,6,Afternoon,Yes,Married,Suburban,No,Excellent,Yes,Employed,Working
4144,39,Male,110185,VIP,42,2,Evening,Yes,Divorced,Suburban,No,Good,No,Employed,Working
4145,46,Female,55054,Premium,20,1,Morning,No,Divorced,Urban,No,Good,No,Employed,Working
4146,39,Male,92124,VIP,5,6,Evening,Yes,Married,Urban,No,Poor,No,Employed,Working
4147,60,Male,88752,VIP,40,5,Evening,Yes,Single,Rural,No,Excellent,Yes,Late Career,Working
4148,20,Female,18346,Basic,45,2,Afternoon,No,Married,Suburban,Yes,Average,No,Student,In Education
4149,27,Female,48635,Premium,21,4,Evening,No,Married,Suburban,No,Excellent,Yes,Early Career,Working
4150,59,Male,90243,VIP,5,5,Morning,Yes,Married,Urban,No,Good,Yes,Late Career,Working
4151,38,Female,61418,Premium,4,6,Afternoon,Yes,Divorced,Rural,No,Average,Yes,Employed,Working
4152,33,Female,57242,Premium,57,4,Afternoon,No,Divorced,Rural,No,Average,No,Employed,Working
4153,29,Male,56072,Premium,8,4,Afternoon,No,Single,Suburban,No,Good,Yes,Early Career,Working
4154,19,Female,18964,Basic,25,5,Evening,Yes,Married,Suburban,Yes,Excellent,Yes,Student,In Education
4155,58,Female,84133,VIP,55,4,Morning,No,Married,Suburban,No,Average,Yes,Late Career,Working
4156,41,Female,71382,Premium,7,3,Morning,No,Married,Suburban,No,Average,No,Employed,Working
4157,52,Female,62245,Premium,37,5,Morning,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
4158,47,Female,56806,Premium,42,2,Afternoon,No,Divorced,Rural,No,Good,No,Employed,Working
4159,47,Male,115130,VIP,32,3,Afternoon,No,Single,Suburban,No,Excellent,No,Employed,Working
4160,64,Female,96318,VIP,17,2,Morning,No,Divorced,Urban,No,Excellent,No,Late Career,Working
4161,52,Female,81834,VIP,28,1,Evening,No,Married,Suburban,No,Poor,Yes,Employed,Working
4162,36,Male,38941,VIP,6,2,Afternoon,No,Divorced,Rural,Yes,Average,Yes,Employed,Working
4163,67,Female,40262,Basic,42,5,Morning,No,Single,Urban,No,Good,No,Retired,Retired
4164,25,Female,34544,Basic,48,2,Evening,Yes,Married,Urban,Yes,Good,Yes,Early Career,Working
4165,43,Female,64595,VIP,54,1,Afternoon,Yes,Married,Suburban,No,Average,No,Employed,Working
4166,66,Male,41862,Basic,42,4,Afternoon,Yes,Divorced,Urban,No,Average,No,Retired,Retired
4167,57,Male,75632,VIP,36,5,Afternoon,No,Divorced,Rural,No,Average,No,Late Career,Working
4168,24,Female,31421,Basic,2,6,Morning,No,Divorced,Urban,Yes,Good,No,Early Career,Working
4169,47,Male,81329,VIP,31,3,Afternoon,Yes,Single,Rural,No,Excellent,Yes,Employed,Working
4170,24,Female,35027,Basic,1,3,Afternoon,No,Single,Urban,Yes,Excellent,Yes,Early Career,Working
4171,20,Male,15515,Basic,3,2,Evening,Yes,Single,Urban,Yes,Good,Yes,Student,In Education
4172,18,Male,-834,Basic,59,3,Morning,No,Married,Rural,Yes,Excellent,Yes,Student,In Education
4173,53,Male,111048,VIP,13,1,Evening,No,Married,Suburban,No,Poor,No,Employed,Working
4174,42,Male,71291,VIP,31,6,Afternoon,No,Divorced,Urban,No,Poor,No,Employed,Working
4175,54,Female,62119,Premium,29,3,Morning,Yes,Married,Urban,No,Good,Yes,Employed,Working
4176,18,Male,33235,Basic,57,2,Morning,Yes,Single,Suburban,Yes,Excellent,No,Student,In Education
4177,32,Male,65292,Premium,44,3,Afternoon,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
4178,54,Male,71408,Premium,33,4,Morning,Yes,Divorced,Rural,No,Excellent,No,Employed,Working
4179,30,Female,27707,Basic,53,4,Morning,Yes,Divorced,Rural,Yes,Average,No,Early Career,Working
4180,57,Male,115212,VIP,10,3,Evening,No,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
4181,25,Female,39737,Basic,38,5,Morning,No,Divorced,Suburban,Yes,Poor,No,Early Career,Working
4182,22,Female,32956,Basic,9,6,Morning,No,Married,Suburban,Yes,Poor,No,Student,In Education
4183,26,Female,47047,Premium,1,3,Evening,No,Divorced,Suburban,No,Good,Yes,Early Career,Working
4184,18,Female,10237,Basic,44,4,Afternoon,Yes,Married,Urban,Yes,Good,Yes,Student,In Education
4185,53,Female,55555,Premium,37,4,Evening,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
4186,52,Female,87000,VIP,32,1,Afternoon,Yes,Divorced,Urban,No,Poor,No,Employed,Working
4187,19,Male,10202,Basic,33,2,Afternoon,No,Married,Urban,Yes,Good,No,Student,In Education
4188,57,Male,102998,VIP,2,1,Afternoon,Yes,Single,Urban,No,Good,No,Late Career,Working
4189,40,Male,91172,VIP,46,5,Evening,Yes,Single,Suburban,No,Good,Yes,Employed,Working
4190,26,Female,21597,Basic,2,2,Afternoon,No,Single,Rural,Yes,Average,No,Early Career,Working
4191,51,Other,85429,VIP,59,3,Evening,No,Single,Suburban,No,Average,Yes,Employed,Working
4192,63,Female,99059,VIP,5,3,Evening,Yes,Divorced,Urban,No,Poor,No,Late Career,Working
4193,31,Male,97578,VIP,10,5,Afternoon,Yes,Married,Urban,No,Average,No,Employed,Working
4194,21,Female,39265,Premium,52,6,Afternoon,Yes,Single,Suburban,Yes,Poor,No,Student,In Education
4195,47,Male,94963,VIP,38,4,Evening,No,Divorced,Urban,No,Poor,Yes,Employed,Working
4196,48,Male,69223,Premium,37,6,Evening,No,Married,Suburban,No,Poor,No,Employed,Working
4197,55,Male,89642,VIP,2,3,Afternoon,No,Divorced,Rural,No,Good,No,Employed,Working
4198,28,Male,47927,Premium,41,1,Afternoon,No,Single,Urban,No,Excellent,Yes,Early Career,Working
4199,52,Female,79146,VIP,42,4,Afternoon,No,Married,Urban,No,Good,No,Employed,Working
4200,25,Male,48869,Premium,40,3,Evening,No,Married,Suburban,No,Good,No,Early Career,Working
4201,20,Female,6245,Basic,25,4,Evening,Yes,Divorced,Rural,Yes,Average,No,Student,In Education
4202,31,Female,57143,Premium,59,6,Evening,Yes,Divorced,Rural,No,Good,Yes,Employed,Working
4203,30,Female,13384,Basic,38,2,Afternoon,Yes,Married,Rural,Yes,Poor,No,Early Career,Working
4204,62,Female,84807,VIP,37,3,Morning,No,Single,Urban,No,Excellent,No,Late Career,Working
4205,49,Male,87772,VIP,53,3,Morning,No,Single,Rural,No,Average,Yes,Employed,Working
4206,51,Female,47909,Premium,18,4,Morning,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
4207,62,Female,79368,Premium,27,2,Morning,Yes,Married,Urban,No,Average,No,Late Career,Working
4208,36,Male,77918,VIP,20,1,Morning,No,Single,Rural,No,Good,Yes,Employed,Working
4209,55,Female,69042,Premium,50,2,Evening,No,Single,Rural,No,Good,No,Employed,Working
4210,33,Male,68722,VIP,34,1,Afternoon,No,Divorced,Urban,No,Good,Yes,Employed,Working
4211,19,Male,26494,Basic,44,5,Afternoon,Yes,Divorced,Urban,Yes,Good,No,Student,In Education
4212,57,Female,74172,VIP,8,6,Afternoon,No,Single,Urban,No,Average,Yes,Late Career,Working
4213,34,Female,56862,Premium,4,2,Afternoon,No,Married,Urban,No,Average,Yes,Employed,Working
4214,51,Male,50125,Premium,60,1,Afternoon,No,Married,Urban,No,Poor,No,Employed,Working
4215,59,Female,85342,VIP,30,4,Morning,No,Divorced,Rural,No,Average,Yes,Late Career,Working
4216,33,Female,86248,VIP,52,1,Afternoon,Yes,Married,Suburban,No,Average,Yes,Employed,Working
4217,55,Female,40911,Premium,55,5,Afternoon,Yes,Married,Rural,No,Good,Yes,Employed,Working
4218,19,Male,14965,Basic,36,1,Morning,No,Married,Rural,Yes,Poor,Yes,Student,In Education
4219,19,Female,20680,Basic,9,6,Afternoon,No,Married,Suburban,Yes,Excellent,No,Student,In Education
4220,43,Male,83712,VIP,41,2,Morning,No,Divorced,Rural,No,Average,No,Employed,Working
4221,30,Female,43004,Premium,12,1,Morning,No,Married,Suburban,No,Excellent,No,Early Career,Working
4222,64,Male,99519,VIP,14,2,Evening,No,Single,Urban,No,Good,No,Late Career,Working
4223,48,Male,89817,VIP,35,5,Afternoon,No,Divorced,Suburban,No,Good,Yes,Employed,Working
4224,51,Female,85848,VIP,6,1,Afternoon,No,Married,Suburban,No,Excellent,Yes,Employed,Working
4225,56,Male,80162,VIP,47,1,Afternoon,No,Married,Rural,No,Excellent,No,Late Career,Working
4226,20,Male,757,Basic,23,5,Morning,Yes,Married,Rural,Yes,Poor,Yes,Student,In Education
4227,25,Male,60327,Premium,51,6,Evening,Yes,Divorced,Suburban,No,Average,Yes,Early Career,Working
4228,40,Female,32945,Basic,4,1,Afternoon,No,Married,Rural,Yes,Average,Yes,Employed,Working
4229,31,Male,88019,VIP,1,2,Morning,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
4230,44,Female,67384,Premium,59,6,Morning,Yes,Single,Rural,No,Average,No,Employed,Working
4231,46,Male,68206,Premium,9,3,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
4232,56,Male,95935,VIP,55,6,Morning,Yes,Divorced,Urban,No,Good,No,Late Career,Working
4233,70,Male,69633,Premium,58,3,Evening,No,Single,Urban,No,Excellent,Yes,Retired,Retired
4234,56,Female,85457,Premium,48,2,Evening,No,Divorced,Suburban,No,Good,No,Late Career,Working
4235,18,Male,19507,Basic,55,1,Morning,No,Married,Urban,Yes,Poor,No,Student,In Education
4236,34,Male,64942,Premium,9,2,Afternoon,No,Divorced,Rural,No,Average,No,Employed,Working
4237,58,Other,67357,Premium,44,5,Evening,Yes,Married,Urban,No,Good,No,Late Career,Working
4238,47,Female,55703,Premium,46,2,Afternoon,Yes,Divorced,Rural,No,Average,No,Employed,Working
4239,70,Male,41933,Basic,15,3,Afternoon,Yes,Single,Rural,No,Excellent,Yes,Retired,Retired
4240,30,Male,32859,VIP,54,6,Evening,Yes,Married,Urban,Yes,Good,Yes,Early Career,Working
4241,38,Female,39721,Basic,24,4,Afternoon,No,Single,Urban,Yes,Average,Yes,Employed,Working
4242,36,Male,75886,Premium,53,5,Evening,No,Married,Rural,No,Poor,No,Employed,Working
4243,70,Male,100835,VIP,48,1,Evening,No,Divorced,Suburban,No,Excellent,Yes,Retired,Retired
4244,36,Female,79098,VIP,8,6,Afternoon,Yes,Single,Suburban,No,Average,No,Employed,Working
4245,42,Female,72385,Premium,28,2,Afternoon,No,Married,Urban,No,Average,No,Employed,Working
4246,39,Female,78563,VIP,42,5,Morning,No,Single,Suburban,No,Poor,No,Employed,Working
4247,48,Male,70886,Premium,46,3,Evening,No,Single,Rural,No,Excellent,No,Employed,Working
4248,34,Male,90023,VIP,17,1,Afternoon,Yes,Married,Urban,No,Poor,No,Employed,Working
4249,40,Female,98739,VIP,35,2,Evening,No,Divorced,Suburban,No,Excellent,No,Employed,Working
4250,49,Male,61017,Premium,31,6,Morning,No,Single,Urban,No,Average,No,Employed,Working
4251,27,Female,23428,Basic,4,2,Morning,No,Married,Rural,Yes,Average,Yes,Early Career,Working
4252,27,Female,29661,Basic,48,1,Morning,No,Single,Rural,Yes,Excellent,No,Early Career,Working
4253,53,Male,58086,Premium,14,6,Morning,Yes,Single,Urban,No,Average,No,Employed,Working
4254,25,Female,37994,Basic,59,4,Morning,No,Divorced,Urban,Yes,Good,Yes,Early Career,Working
4255,69,Female,51084,Premium,25,4,Morning,Yes,Married,Urban,No,Average,Yes,Retired,Retired
4256,37,Female,71326,Premium,56,5,Morning,No,Married,Suburban,No,Excellent,Yes,Employed,Working
4257,49,Male,73125,VIP,46,2,Morning,No,Single,Suburban,No,Good,Yes,Employed,Working
4258,67,Male,49233,Premium,48,5,Evening,No,Divorced,Rural,No,Excellent,No,Retired,Retired
4259,31,Female,52624,Premium,40,1,Afternoon,No,Divorced,Suburban,No,Good,Yes,Employed,Working
4260,67,Male,99317,VIP,50,6,Evening,No,Divorced,Urban,No,Good,Yes,Retired,Retired
4261,45,Other,36924,Basic,7,5,Evening,Yes,Married,Rural,Yes,Poor,No,Employed,Working
4262,63,Male,128435,VIP,31,2,Afternoon,No,Married,Suburban,No,Poor,Yes,Late Career,Working
4263,69,Female,50466,Premium,60,4,Afternoon,No,Single,Suburban,No,Good,Yes,Retired,Retired
4264,70,Male,48338,Premium,35,4,Morning,No,Divorced,Urban,No,Good,No,Retired,Retired
4265,41,Female,63366,Premium,38,1,Afternoon,Yes,Divorced,Urban,No,Good,No,Employed,Working
4266,32,Male,48480,Premium,20,3,Evening,Yes,Married,Rural,No,Poor,Yes,Employed,Working
4267,39,Male,79939,VIP,16,5,Morning,No,Single,Suburban,No,Poor,No,Employed,Working
4268,47,Male,79236,VIP,22,1,Evening,Yes,Married,Urban,No,Poor,No,Employed,Working
4269,21,Female,22665,Basic,36,4,Afternoon,No,Married,Suburban,Yes,Good,No,Student,In Education
4270,30,Male,35851,Basic,19,2,Evening,Yes,Single,Rural,Yes,Good,Yes,Early Career,Working
4271,40,Female,44898,Premium,2,2,Evening,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
4272,25,Female,46505,Premium,4,6,Morning,Yes,Divorced,Suburban,No,Average,No,Early Career,Working
4273,35,Male,93667,VIP,58,3,Morning,Yes,Single,Rural,No,Average,No,Employed,Working
4274,29,Female,44008,Premium,34,3,Evening,Yes,Divorced,Urban,No,Poor,No,Early Career,Working
4275,48,Male,85520,VIP,7,4,Afternoon,Yes,Single,Rural,No,Poor,Yes,Employed,Working
4276,31,Other,73501,Premium,47,3,Morning,Yes,Single,Suburban,No,Average,Yes,Employed,Working
4277,51,Female,81092,Premium,49,3,Evening,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
4278,35,Male,74833,VIP,14,2,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
4279,51,Male,67454,Premium,43,6,Morning,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
4280,28,Male,45088,VIP,32,5,Afternoon,No,Single,Suburban,No,Good,Yes,Early Career,Working
4281,58,Other,72308,VIP,17,2,Evening,No,Married,Urban,No,Average,No,Late Career,Working
4282,29,Male,59778,Premium,37,6,Evening,No,Married,Suburban,No,Average,Yes,Early Career,Working
4283,66,Female,68938,Premium,55,2,Evening,No,Divorced,Urban,No,Poor,Yes,Retired,Retired
4284,32,Male,77145,VIP,14,4,Evening,No,Single,Urban,No,Good,Yes,Employed,Working
4285,48,Female,38100,VIP,17,6,Evening,No,Divorced,Rural,Yes,Good,No,Employed,Working
4286,66,Male,79828,VIP,32,6,Morning,Yes,Divorced,Suburban,No,Excellent,No,Retired,Retired
4287,46,Female,73225,VIP,60,4,Morning,Yes,Married,Rural,No,Good,No,Employed,Working
4288,43,Female,61854,Premium,60,6,Morning,Yes,Married,Urban,No,Good,No,Employed,Working
4289,35,Female,52837,Premium,52,5,Morning,No,Married,Suburban,No,Poor,No,Employed,Working
4290,49,Male,64481,Premium,53,1,Afternoon,Yes,Married,Urban,No,Excellent,No,Employed,Working
4291,39,Male,85130,VIP,2,3,Afternoon,Yes,Single,Rural,No,Good,No,Employed,Working
4292,55,Male,67173,VIP,39,6,Evening,Yes,Divorced,Rural,No,Poor,No,Employed,Working
4293,34,Female,64230,Premium,4,3,Afternoon,Yes,Married,Urban,No,Average,Yes,Employed,Working
4294,40,Male,76789,Premium,40,2,Morning,No,Divorced,Rural,No,Good,Yes,Employed,Working
4295,41,Female,72006,VIP,30,2,Morning,Yes,Single,Urban,No,Poor,Yes,Employed,Working
4296,67,Male,71019,Premium,30,6,Morning,Yes,Married,Suburban,No,Average,Yes,Retired,Retired
4297,25,Female,24200,Basic,33,6,Morning,No,Single,Rural,Yes,Good,No,Early Career,Working
4298,58,Female,73468,Premium,42,6,Morning,No,Married,Rural,No,Good,Yes,Late Career,Working
4299,23,Female,23817,Basic,1,5,Evening,No,Divorced,Rural,Yes,Poor,Yes,Early Career,Working
4300,22,Male,26877,Basic,33,6,Evening,Yes,Single,Urban,Yes,Average,Yes,Student,In Education
4301,61,Male,100146,VIP,36,3,Morning,Yes,Married,Urban,No,Average,Yes,Late Career,Working
4302,46,Male,65238,Premium,49,2,Evening,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
4303,45,Male,68253,Premium,31,2,Afternoon,No,Divorced,Suburban,No,Average,No,Employed,Working
4304,28,Female,24563,Basic,37,6,Afternoon,Yes,Divorced,Rural,Yes,Good,Yes,Early Career,Working
4305,18,Female,23092,Basic,14,4,Morning,No,Married,Urban,Yes,Average,No,Student,In Education
4306,60,Female,109545,VIP,6,1,Evening,No,Divorced,Suburban,No,Poor,No,Late Career,Working
4307,36,Male,54560,Premium,7,6,Morning,No,Divorced,Urban,No,Poor,No,Employed,Working
4308,26,Female,38663,Basic,40,5,Evening,Yes,Married,Urban,Yes,Good,Yes,Early Career,Working
4309,44,Female,56371,Premium,24,1,Morning,No,Single,Suburban,No,Poor,No,Employed,Working
4310,51,Female,76355,Premium,50,1,Morning,No,Divorced,Suburban,No,Excellent,Yes,Employed,Working
4311,61,Male,80658,VIP,60,6,Morning,Yes,Married,Rural,No,Good,Yes,Late Career,Working
4312,21,Male,24309,Basic,4,5,Afternoon,No,Single,Urban,Yes,Excellent,Yes,Student,In Education
4313,53,Female,53001,Premium,55,3,Evening,No,Divorced,Rural,No,Average,No,Employed,Working
4314,35,Female,40343,Basic,57,6,Evening,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
4315,32,Female,73206,VIP,25,2,Afternoon,Yes,Married,Urban,No,Good,Yes,Employed,Working
4316,68,Male,112092,VIP,59,5,Afternoon,No,Divorced,Suburban,No,Average,No,Retired,Retired
4317,30,Male,19520,Basic,3,2,Evening,No,Single,Rural,Yes,Poor,No,Early Career,Working
4318,36,Female,82396,VIP,28,6,Evening,Yes,Single,Urban,No,Good,Yes,Employed,Working
4319,66,Female,57826,Premium,23,6,Morning,No,Single,Urban,No,Average,No,Retired,Retired
4320,23,Male,49809,Premium,36,4,Morning,No,Divorced,Suburban,No,Good,No,Early Career,Working
4321,65,Female,78584,VIP,57,1,Evening,No,Divorced,Urban,No,Average,No,Late Career,Working
4322,29,Other,33085,Basic,55,4,Evening,No,Single,Rural,Yes,Good,Yes,Early Career,Working
4323,68,Female,67940,Premium,48,1,Morning,Yes,Single,Rural,No,Good,No,Retired,Retired
4324,54,Male,97440,VIP,13,3,Afternoon,No,Single,Urban,No,Good,Yes,Employed,Working
4325,34,Female,51573,Premium,22,5,Evening,No,Single,Suburban,No,Good,Yes,Employed,Working
4326,40,Female,35471,Basic,25,3,Evening,Yes,Married,Rural,Yes,Excellent,Yes,Employed,Working
4327,43,Male,82456,VIP,55,1,Afternoon,No,Divorced,Urban,No,Average,Yes,Employed,Working
4328,46,Female,86754,VIP,43,6,Afternoon,No,Single,Suburban,No,Average,Yes,Employed,Working
4329,50,Female,46712,Premium,24,4,Afternoon,No,Married,Urban,No,Good,No,Employed,Working
4330,44,Female,67908,Premium,43,1,Evening,No,Single,Suburban,No,Good,Yes,Employed,Working
4331,42,Male,79681,VIP,37,6,Evening,Yes,Single,Urban,No,Poor,Yes,Employed,Working
4332,27,Female,25802,Basic,52,3,Evening,Yes,Married,Rural,Yes,Average,Yes,Early Career,Working
4333,64,Female,85498,VIP,33,6,Morning,No,Single,Urban,No,Excellent,No,Late Career,Working
4334,40,Male,75247,VIP,14,6,Afternoon,Yes,Single,Urban,No,Average,Yes,Employed,Working
4335,38,Female,61600,Premium,24,3,Afternoon,Yes,Married,Rural,No,Average,No,Employed,Working
4336,38,Female,59911,Premium,22,4,Morning,Yes,Married,Urban,No,Average,No,Employed,Working
4337,60,Female,86586,VIP,52,6,Morning,No,Married,Urban,No,Poor,No,Late Career,Working
4338,30,Male,41842,Basic,51,4,Morning,No,Married,Urban,No,Excellent,Yes,Early Career,Working
4339,54,Female,46684,Premium,37,6,Morning,Yes,Married,Urban,No,Good,Yes,Employed,Working
4340,50,Male,81465,VIP,52,6,Afternoon,Yes,Single,Rural,No,Excellent,Yes,Employed,Working
4341,41,Male,55524,Premium,59,3,Morning,Yes,Divorced,Rural,No,Good,No,Employed,Working
4342,61,Female,85242,VIP,59,1,Morning,Yes,Married,Urban,No,Good,Yes,Late Career,Working
4343,28,Male,29740,Basic,23,1,Afternoon,Yes,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
4344,34,Female,68526,Premium,6,5,Afternoon,Yes,Single,Suburban,No,Poor,No,Employed,Working
4345,21,Male,2311,Basic,19,3,Afternoon,Yes,Married,Rural,Yes,Poor,Yes,Student,In Education
4346,64,Male,80038,VIP,12,5,Afternoon,No,Divorced,Urban,No,Good,No,Late Career,Working
4347,42,Male,84148,Premium,26,6,Evening,No,Divorced,Suburban,No,Poor,Yes,Employed,Working
4348,47,Other,78788,Premium,29,3,Evening,No,Divorced,Suburban,No,Poor,Yes,Employed,Working
4349,26,Female,47601,Premium,59,5,Evening,No,Divorced,Suburban,No,Poor,No,Early Career,Working
4350,38,Female,48943,Premium,60,2,Evening,Yes,Divorced,Suburban,No,Poor,No,Employed,Working
